date,species,origin,destination,bird_count,distance_km,temperature_c,wind_speed_kmh,precipitation_mm,breeding_success_rate
2021-12-05,Warbler,Greenland,Brazil,49,9000,22.04075437928158,7.764911312681142,1.1577285240653432,0.5977936627706273
2021-12-12,Arctic Tern,Greenland,Brazil,54,9000,16.010334879827962,21.14955871303818,0.23162074726462062,0.5383747757675434
2021-12-12,Barn Swallow,Greenland,Brazil,42,9000,19.69578896898392,9.254539322605462,1.8505912472654278,0.6021719627841609
2021-12-12,Ruby-throated Hummingbird,Alaska,Argentina,43,17000,27.522836619566398,7.50177819672807,0.2780252675159898,0.6340910161669846
2021-12-12,American Robin,Canada,Mexico,54,4500,16.612995426626952,22.674667776627736,1.648690338177272,0.4115601845246307
2021-12-12,Canada Goose,Greenland,Brazil,50,9000,14.319771882137257,11.754382891244342,1.5937668913806713,0.7490165000571718
2021-12-12,Sandhill Crane,Alaska,Argentina,35,17000,30.68969868949063,15.116184451846594,1.6435466158460248,0.7371690940756661
2021-12-12,Peregrine Falcon,Greenland,Brazil,52,9000,35.87993682510094,10.188983421361526,0.17689482300862205,0.37156300322384606
2021-12-12,Osprey,Arctic,Antarctic,49,19000,22.077148828661286,5.732593951976388,0.43568035207469036,0.796045457145514
2021-12-12,Red Knot,Greenland,Brazil,48,9000,16.34328100267875,24.784333668411723,0.3650344437508673,0.32801089193956423
2021-12-12,Warbler,Northern US,Central America,52,3000,8.516996726556155,16.453656317133788,1.3886192696895938,0.813353336445338
2021-12-19,Arctic Tern,Alaska,Argentina,53,17000,15.348879470894087,15.571684028748846,3.32782883320009,0.7413124234761488
2021-12-19,Barn Swallow,Arctic,Antarctic,53,19000,1.2448911043125737,10.853428915188484,0.9970951184789782,0.505213598548789
2021-12-19,Ruby-throated Hummingbird,Alaska,Argentina,57,17000,21.858578186084188,7.962015972542549,2.743314516713594,0.30501282250328315
2021-12-19,American Robin,Northern US,Central America,52,3000,-6.537305737914615,23.332862053878323,2.4449298146241505,0.7030675621529197
2021-12-19,Canada Goose,Greenland,Brazil,55,9000,14.014917224822689,12.658747645832342,0.5022688015110695,0.7947758116805358
2021-12-19,Sandhill Crane,Alaska,Argentina,37,17000,33.810546903236244,21.799964464878858,2.5813338932755387,0.836857192207497
2021-12-19,Peregrine Falcon,Canada,Mexico,60,4500,1.9100588512493388,19.69701040999202,0.7264652724689463,0.4056238092929824
2021-12-19,Osprey,Canada,Mexico,52,4500,8.876390042037608,11.403623348568772,2.2188650904226814,0.4127421532790499
2021-12-19,Red Knot,Alaska,Argentina,43,17000,0.646440840089193,13.968156820318658,0.7729025448481908,0.7466515522879956
2021-12-19,Warbler,Arctic,Antarctic,49,19000,9.206461671623412,16.31726147119239,0.34213583067013303,0.714373645248805
2021-12-26,Arctic Tern,Alaska,Argentina,54,17000,12.14769684127551,7.2534705326958,1.7202143846417735,0.32457091928968784
2021-12-26,Barn Swallow,Canada,Mexico,60,4500,4.232626463723442,22.655633992529935,5.103344632801761,0.36271673272541655
2021-12-26,Ruby-throated Hummingbird,Greenland,Brazil,35,9000,-4.655558914765052,13.765972160663317,0.6095026804357184,0.39883064816578856
2021-12-26,American Robin,Alaska,Argentina,50,17000,9.128847293798525,11.391788525199967,1.792034801651397,0.3433376089634867
2021-12-26,Canada Goose,Greenland,Brazil,60,9000,20.099038986152724,8.797053205419383,0.23345445700460443,0.732772361384296
2021-12-26,Sandhill Crane,Alaska,Argentina,53,17000,20.16479480382197,17.42928845313569,3.0090543456526118,0.6002150162306341
2021-12-26,Peregrine Falcon,Alaska,Argentina,54,17000,22.609767740918265,13.30327173208208,2.8953085621554995,0.40476655018935714
2021-12-26,Osprey,Arctic,Antarctic,63,19000,20.13303910561889,10.831762563223146,0.6209443793393691,0.8577034232208893
2021-12-26,Red Knot,Arctic,Antarctic,51,19000,5.920542864773836,20.36178756837333,2.75050821989016,0.4870219928956872
2021-12-26,Warbler,Alaska,Argentina,51,17000,14.607266930484247,7.830424048999203,4.282126635011551,0.6494373050451019
2022-01-02,Arctic Tern,Alaska,Argentina,54,17000,4.279419381569603,10.545168326983722,11.417556627015186,0.7504741387078726
2022-01-02,Barn Swallow,Arctic,Antarctic,51,19000,28.023407448537615,20.915734623530042,0.8316862633373057,0.3039152462573322
2022-01-02,Ruby-throated Hummingbird,Arctic,Antarctic,46,19000,21.043925703668272,6.106995784361904,0.31232472770719066,0.7171550404532602
2022-01-02,American Robin,Canada,Mexico,51,4500,-1.2812676181760736,5.106979773884457,2.7585485686875177,0.8418303918615093
2022-01-02,Canada Goose,Arctic,Antarctic,54,19000,9.989158792774539,24.19188410055481,0.97279496309466,0.5049417797665651
2022-01-02,Sandhill Crane,Greenland,Brazil,62,9000,19.794069175964832,18.305456724738214,0.1639360359887266,0.6622530863025679
2022-01-02,Peregrine Falcon,Greenland,Brazil,41,9000,9.040593026824265,5.274663761651565,5.087259201201293,0.3771744362635152
2022-01-02,Osprey,Northern US,Central America,54,3000,14.274147895977144,13.507129925399672,0.567927517881496,0.7490251496569096
2022-01-02,Red Knot,Alaska,Argentina,43,17000,12.968192633791196,19.266434590025447,2.1542295314500333,0.6748204016439648
2022-01-02,Warbler,Arctic,Antarctic,39,19000,7.276821572771654,15.077775935825471,2.467253897664981,0.44936611487812367
2022-01-09,Arctic Tern,Greenland,Brazil,46,9000,25.899049590908305,22.94596991499477,1.4605284090849693,0.5733010171315323
2022-01-09,Barn Swallow,Northern US,Central America,60,3000,9.288160259158134,23.895001604204236,1.3436179312079355,0.5051606961448359
2022-01-09,Ruby-throated Hummingbird,Greenland,Brazil,51,9000,33.92191760833067,19.542623937638552,0.0014342315452861736,0.8621120580546093
2022-01-09,American Robin,Alaska,Argentina,44,17000,6.1628085930893715,5.756402731040707,0.2626154446893315,0.8918099537664972
2022-01-09,Canada Goose,Greenland,Brazil,46,9000,27.20640698692163,9.784464273317159,1.0730177891305428,0.6690547724219931
2022-01-09,Sandhill Crane,Canada,Mexico,49,4500,15.22882877345903,15.318917570508468,0.5847025879932635,0.8643223806617686
2022-01-09,Peregrine Falcon,Greenland,Brazil,37,9000,15.55260625817143,19.305341650184886,1.6271628400231506,0.8128443711551874
2022-01-09,Osprey,Northern US,Central America,65,3000,21.110873521401018,16.213889627513602,0.19976561774367546,0.4202814286598154
2022-01-09,Red Knot,Canada,Mexico,57,4500,35.78414239014391,9.149388761177544,4.725736128458781,0.8031295242148759
2022-01-09,Warbler,Alaska,Argentina,51,17000,18.624114628754516,6.344812681040732,1.2498165353186503,0.7924415044894382
2022-01-16,Arctic Tern,Arctic,Antarctic,59,19000,2.2215168293686727,21.731047823392274,1.436111112604436,0.3811447147479008
2022-01-16,Barn Swallow,Canada,Mexico,48,4500,22.452783300763457,7.727422100589168,0.4380255848941653,0.33319943229800764
2022-01-16,Ruby-throated Hummingbird,Canada,Mexico,43,4500,37.91911266818686,18.075558459123126,0.9789438638247168,0.6883333700387133
2022-01-16,American Robin,Northern US,Central America,48,3000,33.67462004161351,6.876437447908863,1.437274224692904,0.6385168750792473
2022-01-16,Canada Goose,Greenland,Brazil,57,9000,-1.0521701569594342,13.00310545730798,0.3262040767632895,0.6021420446421331
2022-01-16,Sandhill Crane,Arctic,Antarctic,49,19000,5.729499080746663,21.975351705626284,2.4487464000387087,0.594272645111871
2022-01-16,Peregrine Falcon,Greenland,Brazil,60,9000,7.75231541754526,21.06266177872492,0.09029927824293278,0.8952553122172922
2022-01-16,Osprey,Alaska,Argentina,57,17000,6.246396389152029,21.113507580854083,2.212383796133615,0.7394648754782696
2022-01-16,Red Knot,Alaska,Argentina,54,17000,11.990619309050818,14.456512497926049,2.063269741029866,0.364846496199833
2022-01-16,Warbler,Northern US,Central America,73,3000,30.206862456326455,11.320094457327876,0.7540755004150279,0.6800784715414636
2022-01-23,Arctic Tern,Canada,Mexico,59,4500,18.93114656058034,20.385011184831733,1.816263167404326,0.5023212211013717
2022-01-23,Barn Swallow,Alaska,Argentina,40,17000,10.95445082441604,16.70521751019693,0.8905096166170134,0.5852154406085212
2022-01-23,Ruby-throated Hummingbird,Canada,Mexico,53,4500,21.272912012854633,11.914605043859957,0.3760314251234138,0.347388359619739
2022-01-23,American Robin,Arctic,Antarctic,44,19000,26.11698535644107,16.729190247495954,0.6055782427764317,0.8891431933721659
2022-01-23,Canada Goose,Greenland,Brazil,41,9000,23.885578736213944,23.716312482222918,0.5331600231269993,0.35063276873699223
2022-01-23,Sandhill Crane,Greenland,Brazil,50,9000,31.070466831269627,23.434533389033227,2.833251901727956,0.739023163633891
2022-01-23,Peregrine Falcon,Greenland,Brazil,43,9000,11.813837577727604,20.640036511878826,3.0645141436690744,0.5719570635155158
2022-01-23,Osprey,Greenland,Brazil,41,9000,0.43887903521031824,23.265994232000676,1.8759643724266248,0.6359132280206863
2022-01-23,Red Knot,Canada,Mexico,45,4500,23.809151690332452,7.089606335079162,2.5478460102942386,0.7123698026478766
2022-01-23,Warbler,Greenland,Brazil,48,9000,14.036533685057073,21.42156723996482,0.19378370565973013,0.7044044138776268
2022-01-30,Arctic Tern,Canada,Mexico,58,4500,2.604119874749717,18.541474253168957,2.958928094692814,0.5839279121306393
2022-01-30,Barn Swallow,Canada,Mexico,55,4500,21.078403387350086,9.99707592156659,0.8203357855028728,0.653493826436273
2022-01-30,Ruby-throated Hummingbird,Alaska,Argentina,44,17000,9.831531168261716,15.488726917154986,3.280791890280041,0.5120864850770273
2022-01-30,American Robin,Canada,Mexico,47,4500,21.190329465885327,22.48829108392957,3.807668507749372,0.7663225484105114
2022-01-30,Canada Goose,Canada,Mexico,51,4500,21.84427760418309,22.757186994711056,0.2157591070918062,0.7464760114286222
2022-01-30,Sandhill Crane,Greenland,Brazil,54,9000,14.333445237775107,22.403933809844844,0.29851457862861913,0.376387127248035
2022-01-30,Peregrine Falcon,Alaska,Argentina,54,17000,26.94231694471712,12.16725071315657,0.4047177273204634,0.6856641969709756
2022-01-30,Osprey,Northern US,Central America,59,3000,21.650898382757,13.669273994662474,1.0107728874844149,0.8628323121323578
2022-01-30,Red Knot,Alaska,Argentina,57,17000,9.783465862943487,19.30872406553081,0.14336623929200845,0.49872498139711297
2022-01-30,Warbler,Alaska,Argentina,44,17000,11.34770586285508,16.70389570785708,0.9232387459093168,0.5916345251416086
2022-02-06,Arctic Tern,Arctic,Antarctic,41,19000,18.14450822290657,18.214547862183032,6.015867684912928,0.7378070481883447
2022-02-06,Barn Swallow,Canada,Mexico,44,4500,8.224075702215483,12.452102071541596,0.5236201995563337,0.6366041018489526
2022-02-06,Ruby-throated Hummingbird,Canada,Mexico,51,4500,35.57811177097762,21.324557037256003,8.889867292664828,0.5333108978844698
2022-02-06,American Robin,Arctic,Antarctic,57,19000,0.6158883320544088,8.970857177364033,1.3657144350594823,0.7453861473202347
2022-02-06,Canada Goose,Greenland,Brazil,54,9000,-5.673148867236435,19.80606119798168,0.7501455225146407,0.7960842676686197
2022-02-06,Sandhill Crane,Alaska,Argentina,40,17000,12.887023829615753,21.77775798251549,0.0657143985260511,0.6121097614394362
2022-02-06,Peregrine Falcon,Northern US,Central America,47,3000,13.477020215058532,24.27635322376361,1.5486314995060804,0.47272770200090675
2022-02-06,Osprey,Canada,Mexico,48,4500,8.59316363292227,5.724145229747699,1.6020944414744327,0.7252085031071431
2022-02-06,Red Knot,Arctic,Antarctic,62,19000,17.277670014048716,21.476034998410757,0.21772608665753135,0.8658124257874418
2022-02-06,Warbler,Arctic,Antarctic,42,19000,-1.4897583789130309,12.699174452751143,1.0293148383734967,0.7699740554633199
2022-02-13,Arctic Tern,Greenland,Brazil,50,9000,17.429920284354015,6.825033182380961,0.039390667230166425,0.7834228754887222
2022-02-13,Barn Swallow,Arctic,Antarctic,53,19000,16.232202409921072,9.806246205933489,2.1538012230604253,0.8458361027605183
2022-02-13,Ruby-throated Hummingbird,Alaska,Argentina,44,17000,7.339547975996002,9.819925159918359,5.501672356578116,0.6120961338146375
2022-02-13,American Robin,Canada,Mexico,54,4500,10.387329495016928,9.614685532122376,0.8638357302818729,0.7546409667013763
2022-02-13,Canada Goose,Greenland,Brazil,45,9000,21.572011012960537,12.545039714313909,2.1817294843269184,0.4530523334528389
2022-02-13,Sandhill Crane,Alaska,Argentina,35,17000,13.607312933324142,8.153220535938159,0.38234630894217964,0.7564555850321701
2022-02-13,Peregrine Falcon,Greenland,Brazil,61,9000,6.858925089091898,18.7729010452878,7.693789441904546,0.7359626623991214
2022-02-13,Osprey,Greenland,Brazil,59,9000,12.25095729093805,6.952375210702979,4.561565137416504,0.5099372781884393
2022-02-13,Red Knot,Arctic,Antarctic,56,19000,-5.1063347387963915,7.220698460477191,1.1695362951285864,0.4519516901794297
2022-02-13,Warbler,Greenland,Brazil,39,9000,18.061359151557106,5.1062833830972405,0.7952012819743705,0.6962321029205332
2022-02-20,Arctic Tern,Canada,Mexico,48,4500,3.9527369490232527,16.81743845948517,4.888434688339587,0.7786814233251647
2022-02-20,Barn Swallow,Northern US,Central America,57,3000,21.593081195113275,9.084772411397289,0.5679249811776126,0.8976532363587075
2022-02-20,Ruby-throated Hummingbird,Alaska,Argentina,57,17000,20.68184003340398,5.439730440786472,3.395205209131518,0.3083694112151469
2022-02-20,American Robin,Northern US,Central America,47,3000,8.039798383990481,18.920628139782274,0.838545652379918,0.3647774688665013
2022-02-20,Canada Goose,Greenland,Brazil,52,9000,15.683504436531303,13.448915800617582,1.0152853170116485,0.3158681415586005
2022-02-20,Sandhill Crane,Greenland,Brazil,44,9000,32.00429296459093,19.458613444772073,3.325301883609963,0.778108906063274
2022-02-20,Peregrine Falcon,Greenland,Brazil,49,9000,15.195996165776283,24.388787513517567,2.3631806247620606,0.34254971486314173
2022-02-20,Osprey,Greenland,Brazil,50,9000,6.975699601351632,21.603851261391426,6.2531793503278905,0.718963556118328
2022-02-20,Red Knot,Canada,Mexico,45,4500,9.710774976146897,11.754959934696945,1.0841149231384841,0.6051233348986248
2022-02-20,Warbler,Canada,Mexico,63,4500,10.081213079503463,6.5732411662851735,0.3771792061274339,0.33553398323796446
2022-02-27,Arctic Tern,Northern US,Central America,41,3000,12.194979465883826,6.3000157789777695,3.4894663185903956,0.37556438462850034
2022-02-27,Barn Swallow,Northern US,Central America,51,3000,0.9713384279214523,7.219896278436213,0.3898933365994502,0.557198894633691
2022-02-27,Ruby-throated Hummingbird,Greenland,Brazil,49,9000,21.961362419695682,14.727442016502952,1.2420968897522084,0.7710431169381077
2022-02-27,American Robin,Arctic,Antarctic,42,19000,14.407319773996589,5.533535252177451,0.025006873977209822,0.8278862614318112
2022-02-27,Canada Goose,Northern US,Central America,59,3000,20.203804150674785,21.6827732104717,1.3455287837988803,0.7575426676749317
2022-02-27,Sandhill Crane,Arctic,Antarctic,45,19000,14.282992048258405,6.033713598222636,0.3452244707543529,0.7876158260254695
2022-02-27,Peregrine Falcon,Alaska,Argentina,47,17000,29.579210241187816,18.016053802867592,6.875454150302326,0.8177826163992865
2022-02-27,Osprey,Arctic,Antarctic,42,19000,24.021075187431094,12.93778786178079,2.7215984408908414,0.6484422838784112
2022-02-27,Red Knot,Canada,Mexico,42,4500,-2.653875870299739,15.298550177213441,0.374292197129334,0.6977437514067395
2022-02-27,Warbler,Northern US,Central America,58,3000,32.40941486596991,18.416533615518706,2.428678728894492,0.47489048210552187
2022-03-06,Arctic Tern,Northern US,Central America,177,3000,24.18031468679986,19.082087215432736,1.781874899910916,0.5699476686513032
2022-03-06,Barn Swallow,Greenland,Brazil,200,9000,21.870670696361195,16.66665819977035,1.5460446144364728,0.572689639773214
2022-03-06,Ruby-throated Hummingbird,Northern US,Central America,217,3000,-6.250949013876344,24.942637883167322,2.9604278133289204,0.7567652738102475
2022-03-06,American Robin,Canada,Mexico,203,4500,18.174529469170263,7.997255977731033,1.696464192151551,0.4521854846048253
2022-03-06,Canada Goose,Canada,Mexico,192,4500,12.239889382835191,16.75406456682953,0.13237260688248018,0.8174604780846941
2022-03-06,Sandhill Crane,Northern US,Central America,189,3000,11.609216263731518,5.442689020589942,2.047252085242771,0.5483556348315534
2022-03-06,Peregrine Falcon,Arctic,Antarctic,187,19000,2.5782093027150648,18.78218162973648,1.6651508592026265,0.8152032329576977
2022-03-06,Osprey,Alaska,Argentina,213,17000,11.751163780082614,7.300218736561956,2.3737118082640003,0.5649283733278982
2022-03-06,Red Knot,Alaska,Argentina,223,17000,19.48036196048504,9.075520683821274,2.716571104225464,0.7113618399269246
2022-03-06,Warbler,Alaska,Argentina,201,17000,11.057189499330468,24.066401608685105,0.2131415936703495,0.485308364868972
2022-03-13,Arctic Tern,Arctic,Antarctic,191,19000,16.065349670537806,19.098222654626724,0.17810067774176316,0.6900554706839589
2022-03-13,Barn Swallow,Greenland,Brazil,184,9000,14.061254450266407,14.80008501528687,0.2339880637761051,0.5517082256025102
2022-03-13,Ruby-throated Hummingbird,Northern US,Central America,209,3000,15.304764139206288,9.631659825779987,0.3998749241868558,0.7861819794739996
2022-03-13,American Robin,Alaska,Argentina,199,17000,6.027469938387432,8.716641111306851,7.632827898604926,0.8965727914566355
2022-03-13,Canada Goose,Greenland,Brazil,182,9000,16.570313569264812,17.174458843564327,5.234275942174147,0.6990721068681695
2022-03-13,Sandhill Crane,Arctic,Antarctic,210,19000,25.708487475682446,16.923653388047537,4.952520371751757,0.47276045645593145
2022-03-13,Peregrine Falcon,Greenland,Brazil,220,9000,12.29608824555759,14.667841333642528,0.6117115119717966,0.5138860025086724
2022-03-13,Osprey,Greenland,Brazil,198,9000,3.9532437086235017,8.135258951985893,1.1116670969804385,0.6224501631598842
2022-03-13,Red Knot,Alaska,Argentina,201,17000,18.46430060926837,6.89815819532156,0.9886453025115172,0.5439635118276575
2022-03-13,Warbler,Greenland,Brazil,202,9000,15.90122355495726,7.725011301839557,4.37072570584052,0.5824574354325618
2022-03-20,Arctic Tern,Northern US,Central America,207,3000,-2.047026271538119,21.317105114913808,3.244687008465926,0.8074251490300364
2022-03-20,Barn Swallow,Greenland,Brazil,178,9000,24.817246742096355,6.820726298908834,2.089437068276429,0.5479166872816786
2022-03-20,Ruby-throated Hummingbird,Canada,Mexico,207,4500,29.057130510158267,21.564255157731886,0.3739376116398851,0.8384514300469044
2022-03-20,American Robin,Greenland,Brazil,208,9000,19.84220774346842,10.854830971663198,0.16499532362009423,0.5926937024291287
2022-03-20,Canada Goose,Greenland,Brazil,198,9000,-0.6798826556026754,10.73733749965588,0.6255337757306934,0.8166377618878318
2022-03-20,Sandhill Crane,Greenland,Brazil,190,9000,0.07537729994007236,18.186562559680027,0.6961706707023292,0.42948255063581603
2022-03-20,Peregrine Falcon,Canada,Mexico,188,4500,25.705794675782776,20.25598105751611,1.4392994554974163,0.702448320283064
2022-03-20,Osprey,Arctic,Antarctic,183,19000,14.149556609619767,17.02773971963572,2.1310521862725222,0.3052014539070786
2022-03-20,Red Knot,Arctic,Antarctic,201,19000,36.35586730077366,13.36726076857586,2.5045981769539023,0.8167393363562316
2022-03-20,Warbler,Canada,Mexico,219,4500,17.820342192093424,17.61272381059301,0.16571938879093753,0.59282293456905
2022-03-27,Arctic Tern,Canada,Mexico,219,4500,12.503058275332062,24.007595029641863,6.355836630167673,0.3586243652320551
2022-03-27,Barn Swallow,Greenland,Brazil,179,9000,11.315501246339723,16.647149101279318,8.547059236146255,0.6818572462517095
2022-03-27,Ruby-throated Hummingbird,Northern US,Central America,204,3000,10.777900743822002,18.73511440563818,2.2430636876599284,0.43289612931578403
2022-03-27,American Robin,Alaska,Argentina,202,17000,22.064847605814563,21.200355560925267,1.6225324170746118,0.8682241668866155
2022-03-27,Canada Goose,Arctic,Antarctic,204,19000,12.178742230660887,10.50893359581018,0.6158645771440798,0.6217153675693226
2022-03-27,Sandhill Crane,Canada,Mexico,192,4500,27.3070290498447,16.771721946985085,1.047616455811417,0.6907061764461709
2022-03-27,Peregrine Falcon,Northern US,Central America,196,3000,-3.203980480718357,13.978234451855801,1.5407879943814062,0.4221213134890829
2022-03-27,Osprey,Canada,Mexico,219,4500,26.876411393589066,13.241872192650783,0.07252346308848662,0.598785781552436
2022-03-27,Red Knot,Canada,Mexico,206,4500,44.608696904630456,5.685222455870087,0.37354429386342874,0.5998234040007933
2022-03-27,Warbler,Arctic,Antarctic,209,19000,23.02406985981937,7.876689419806217,0.018569113638924755,0.7848942294145277
2022-04-03,Arctic Tern,Arctic,Antarctic,219,19000,7.279338859727359,17.97054053648406,0.7404830272441355,0.6637213521661992
2022-04-03,Barn Swallow,Alaska,Argentina,197,17000,32.270295661041175,10.27612149892715,0.024286736913700417,0.6113624185588542
2022-04-03,Ruby-throated Hummingbird,Alaska,Argentina,195,17000,13.354548944211386,14.189915497288201,0.861105073235548,0.6765036925210598
2022-04-03,American Robin,Alaska,Argentina,206,17000,23.06933550030064,23.11947327018521,3.9835432276791405,0.7044350716522175
2022-04-03,Canada Goose,Arctic,Antarctic,210,19000,24.742622630864517,13.531838021087868,4.398601866036979,0.8071353348964441
2022-04-03,Sandhill Crane,Alaska,Argentina,222,17000,2.504440972605197,18.654545955906233,2.413009797677848,0.7360022815549276
2022-04-03,Peregrine Falcon,Northern US,Central America,216,3000,3.873783151671157,18.14637650312545,1.1056543093402382,0.39177712236344625
2022-04-03,Osprey,Canada,Mexico,189,4500,21.4409542224196,12.71718893672218,8.043383201279264,0.5346553464889323
2022-04-03,Red Knot,Alaska,Argentina,181,17000,7.018926616297357,10.643111680722786,0.5311933635001881,0.7404441186035269
2022-04-03,Warbler,Northern US,Central America,200,3000,10.00837904114564,7.076787722218551,0.2638025653222651,0.3606169478947551
2022-04-10,Arctic Tern,Canada,Mexico,211,4500,20.839699068478343,12.225327768119792,0.47997693738392766,0.53103040752217
2022-04-10,Barn Swallow,Alaska,Argentina,197,17000,19.876086670387114,7.271290819550753,3.279914970166904,0.4519244889854145
2022-04-10,Ruby-throated Hummingbird,Northern US,Central America,184,3000,11.327960657882517,12.971184482882553,0.3730270001949683,0.45283230027452936
2022-04-10,American Robin,Arctic,Antarctic,202,19000,17.875639051673282,23.954656080126107,0.2701969928026824,0.8842152809101194
2022-04-10,Canada Goose,Alaska,Argentina,190,17000,25.969784980014907,11.390429036149516,0.35718911358284977,0.561509015708165
2022-04-10,Sandhill Crane,Greenland,Brazil,180,9000,9.769487219526045,7.271746347573497,0.8356607135859017,0.8787737133702109
2022-04-10,Peregrine Falcon,Canada,Mexico,209,4500,4.662641994377736,15.135400814355762,0.27059804780663,0.5859722737863242
2022-04-10,Osprey,Arctic,Antarctic,200,19000,12.25355151438162,7.938178180458539,1.6066421995872577,0.7516902156532859
2022-04-10,Red Knot,Northern US,Central America,196,3000,10.703650214724913,21.914897566515265,0.8501096315577401,0.6927727161092778
2022-04-10,Warbler,Northern US,Central America,177,3000,1.9889073360865481,11.280880060352882,1.2308896790209476,0.44208775647226156
2022-04-17,Arctic Tern,Canada,Mexico,197,4500,27.1866265914354,16.668440303660034,0.1270656329361789,0.693249418081713
2022-04-17,Barn Swallow,Canada,Mexico,230,4500,16.220588795727295,15.061366452640563,1.7552210450705994,0.8521181916445644
2022-04-17,Ruby-throated Hummingbird,Alaska,Argentina,194,17000,13.062526991385461,6.653340759730845,0.26973792245279815,0.4112470906963045
2022-04-17,American Robin,Canada,Mexico,206,4500,15.235762444305111,5.8976203294543605,5.054304647583977,0.582177733614945
2022-04-17,Canada Goose,Alaska,Argentina,208,17000,12.091853872924128,6.289813609116925,1.7080104611454512,0.6732176875512056
2022-04-17,Sandhill Crane,Arctic,Antarctic,205,19000,11.176580590243468,18.904593114954714,1.0825669715078534,0.6393344899358322
2022-04-17,Peregrine Falcon,Greenland,Brazil,208,9000,5.6213168870839585,6.968694180899795,4.973173995358808,0.6361031373404151
2022-04-17,Osprey,Arctic,Antarctic,178,19000,22.358773616126875,12.471325720781612,0.48236066169867814,0.6510729965562749
2022-04-17,Red Knot,Canada,Mexico,202,4500,-4.324977250436923,8.694278191397665,1.0066411413006495,0.4047900392732209
2022-04-17,Warbler,Northern US,Central America,192,3000,1.3402029304990464,6.501872916106279,5.741984276929747,0.5190502039706404
2022-04-24,Arctic Tern,Greenland,Brazil,193,9000,20.073496608803698,22.437324917018895,2.3254980543281794,0.36694938787994485
2022-04-24,Barn Swallow,Canada,Mexico,197,4500,-6.985607393570106,5.556995551655115,3.269664063255625,0.31171354241879645
2022-04-24,Ruby-throated Hummingbird,Alaska,Argentina,200,17000,35.487082576988506,15.541418770269166,0.07790328892638976,0.6691289379581484
2022-04-24,American Robin,Alaska,Argentina,184,17000,-1.254922701998325,16.872210888928286,0.35869587849564033,0.3740781442384416
2022-04-24,Canada Goose,Northern US,Central America,179,3000,9.599337470127573,9.120971204257799,0.31928577813657466,0.7781686533451351
2022-04-24,Sandhill Crane,Greenland,Brazil,208,9000,18.12329582058381,20.115824857706045,6.669887970130882,0.3687271797518894
2022-04-24,Peregrine Falcon,Greenland,Brazil,218,9000,-1.2973316524619563,21.481889809687484,0.010676829167432813,0.6388914977318377
2022-04-24,Osprey,Greenland,Brazil,219,9000,20.563090120364926,16.239626832527584,0.482247038901575,0.5045298092954142
2022-04-24,Red Knot,Northern US,Central America,186,3000,18.8565695323699,20.50321857057874,3.2555617121417018,0.6189604494107361
2022-04-24,Warbler,Arctic,Antarctic,202,19000,16.31271361329658,17.154182236638544,1.0016774152738586,0.4591878641975049
2022-05-01,Arctic Tern,Alaska,Argentina,202,17000,23.75290053416529,11.656367221833438,2.8119538271445403,0.6892170255198213
2022-05-01,Barn Swallow,Canada,Mexico,202,4500,28.420227509932474,18.930143669537784,0.9433437715736736,0.8655658260951935
2022-05-01,Ruby-throated Hummingbird,Canada,Mexico,200,4500,28.845696910493864,16.17458887049078,1.9613506636225106,0.3579532094967193
2022-05-01,American Robin,Greenland,Brazil,223,9000,25.95881753473742,19.498205436721687,1.145573331708217,0.678020746525463
2022-05-01,Canada Goose,Alaska,Argentina,201,17000,35.38328984630831,23.289153017618823,0.18887111724904201,0.762288871871418
2022-05-01,Sandhill Crane,Alaska,Argentina,204,17000,9.666990003341361,18.677867095553538,3.1675184486523236,0.3677148989662183
2022-05-01,Peregrine Falcon,Northern US,Central America,192,3000,25.96542795975214,7.290657366526965,11.611964523068961,0.5553335266180306
2022-05-01,Osprey,Canada,Mexico,191,4500,-5.130006323096804,16.20703948039924,0.04395721570121929,0.612342326579504
2022-05-01,Red Knot,Canada,Mexico,179,4500,6.595070144933086,7.905720194915733,0.7604497262860668,0.8856423516191427
2022-05-01,Warbler,Canada,Mexico,197,4500,21.872384503952883,14.796561210934449,1.4572691911239655,0.5594135952880588
2022-05-08,Arctic Tern,Canada,Mexico,201,4500,9.377943037797362,11.30016550379548,1.7139198125075639,0.8703563795586746
2022-05-08,Barn Swallow,Canada,Mexico,229,4500,15.576972221657842,10.912766635592723,1.7399906458688734,0.8665377476185538
2022-05-08,Ruby-throated Hummingbird,Northern US,Central America,210,3000,9.469642744816575,23.607333158030592,0.9071269949113826,0.814596238225354
2022-05-08,American Robin,Alaska,Argentina,211,17000,23.020333565868,15.343007245677544,0.924067382561252,0.7444679202964035
2022-05-08,Canada Goose,Northern US,Central America,211,3000,8.960201133927761,14.3969086996735,0.8033236737268501,0.7529641200949975
2022-05-08,Sandhill Crane,Canada,Mexico,210,4500,3.985162430230428,22.08032667337573,3.243626497382531,0.3248246294803559
2022-05-08,Peregrine Falcon,Northern US,Central America,174,3000,16.240418077720214,22.442121274931623,0.6819885378713827,0.35174950278237893
2022-05-08,Osprey,Northern US,Central America,212,3000,33.96889156165071,8.161846745656975,0.26645970640518896,0.41302093924024186
2022-05-08,Red Knot,Canada,Mexico,226,4500,12.10006853055117,10.312189153328298,2.437177913342062,0.7816594028772228
